Ensembl.Gene.ID Averaged.RPKM.brain Averaged.RPKM.heart Averaged.RPKM.kidney Averaged.RPKM.testis Averaged.RPKM.cerebellum Averaged.RPKM.liver Tau Mean Max
ENSOANG00000000200 0.0994921990303036 0.621639555343592 0.743331446626307 0 0.303556851028626 0 0.724298330158589 0.294670008671471 0.743331446626307
ENSOANG00000000203 1.73798949888334 2.00972168702986 3.34876785762807 2.77406125688548 3.47103390555476 5.81161547705273 0.540865211793142 3.19219828050571 5.81161547705273
ENSOANG00000000204 2.83705370883107 0 0 0.606604336845256 0.493021894867235 0 0.922481112832681 0.656113323423926 2.83705370883107
ENSOANG00000000206 0 0 0 0 0 2.22141635629753 1 0.370236059382922 2.22141635629753
ENSOANG00000000208 0 0.0651359772594295 0 0 0 0 1 0.0108559962099049 0.0651359772594295
ENSOANG00000000209 8.86165399445151 10.0138279999538 9.66773600418347 9.60204900129567 9.37023749754776 8.90638300879577 0.0731204988444308 9.40364791770466 10.0138279999538
ENSOANG00000000212 0 0 0 0.382886173578033 0 0 1 0.0638143622630055 0.382886173578033
ENSOANG00000000213 0 0 0 0.0590602376239176 0 0 1 0.00984337293731961 0.0590602376239176
ENSOANG00000000215 0 0 0.21001749271904 0 0.306596077659393 0 0.863000535217313 0.0861022617297389 0.306596077659393
ENSOANG00000000219 0 0 0 0.393758024067515 0 0 1 0.0656263373445859 0.393758024067515
ENSOANG00000000220 0 0 0.727149678451758 0 0 0 1 0.121191613075293 0.727149678451758
ENSOANG00000000222 0.485099202120559 0 1.30601489007254 0.18681717223513 1.09190780167458 0.571049851684631 0.642442969760443 0.606814819631241 1.30601489007254
ENSOANG00000000224 0.13596380180724 0 0 0 0 0 1 0.02266063363454 0.13596380180724
ENSOANG00000000226 2.98765522094962 0.632629117826045 1.93291309180529 3.995195330022 3.48751021209865 1.05032752456352 0.494841461621975 2.34770508287752 3.995195330022
ENSOANG00000000227 3.01070084909145 3.25159110111893 4.07351286484773 5.70192702851966 2.77590964739299 4.80589734327442 0.371524338487464 3.93658980570753 5.70192702851966
ENSOANG00000000228 5.82717408621449 1.67062718664816 3.25198344016811 1.20103208762703 6.51645355689782 0 0.633211018959613 3.07787839292594 6.51645355689782
ENSOANG00000000230 3.88910963413198 0 3.88112269947288 3.28519115299008 5.09400300307606 0 0.565943581897419 2.69157108161183 5.09400300307606
ENSOANG00000000231 7.035980992998 4.58381034514379 6.89006099740862 4.04009471769277 7.51498749822918 3.91357477537172 0.295713483625868 5.66308488780735 7.51498749822918
ENSOANG00000000233 1.73557966746131 1.15852814397404 2.0312519496274 5.96694898952993 0.908366292201858 2.28149759698564 0.72799420057085 2.3470287732967 5.96694898952993
ENSOANG00000000235 3.53593605891904 4.03780056663093 4.46079298998625 4.1302837220264 3.7036596152906 3.44817662278843 0.154596206190975 3.88610826260694 4.46079298998625
ENSOANG00000000236 0 2.03658231836382 0 0.0477529466835064 0 0 0.995310482050942 0.347389210841221 2.03658231836382
ENSOANG00000000237 3.66007617350226 3.43956780856235 4.18973575719166 5.13823864651428 4.10774729726495 3.57432905908511 0.261558000678838 4.0182824570201 5.13823864651428
ENSOANG00000000238 0 1.4155126916988 0.211509366242186 1.55935217886169 0 0.888799280895684 0.677324805397945 0.679195586283061 1.55935217886169
ENSOANG00000000239 4.06701835426813 1.48581782952218 1.36684207965812 4.09214666802491 3.77687912214913 0.0527250623982562 0.474638456534893 2.47357151933679 4.09214666802491
ENSOANG00000000240 0.121804077529376 4.27704592330106 3.80806129635456 2.34899006021193 0 3.87858838678162 0.525025262621549 2.40574829069642 4.27704592330106
ENSOANG00000000243 0 0 1.31576654194854 1.59009747976405 0 0 0.83450492077457 0.484310670285432 1.59009747976405
ENSOANG00000000244 5.26306897909974 4.22337615891649 5.30419145680407 5.09992405438607 6.09475152473277 3.63946401353219 0.227859427336695 4.93746269791189 6.09475152473277
ENSOANG00000000247 5.29288864144019 3.94738942476738 5.19865506631534 4.79797750105696 5.37414704933145 4.03985009880112 0.133750508919303 4.77515129695207 5.37414704933145
ENSOANG00000000248 1.92676416628027 0.516772528125594 2.31199347048892 3.02174664467702 1.90130865899379 0.455588840013981 0.529250562655111 1.68902905142993 3.02174664467702
ENSOANG00000000249 2.92651642489208 2.80748279651963 3.05546516151371 1.82259962784081 5.46756201007466 0.668167337452176 0.587376189700887 2.79129889304885 5.46756201007466
ENSOANG00000000250 2.39821827629432 4.40833798782781 3.7921620842258 0 1.16006701538225 3.06136829564191 0.527630789640308 2.47002560989535 4.40833798782781
ENSOANG00000000251 6.86801601893299 0.488928553380885 2.57798810526546 3.16601882887391 6.25102150583903 1.43587638457163 0.594647614695182 3.46464156614398 6.86801601893299
ENSOANG00000000252 0.337194167103441 0 0 2.75951705432628 0 0 0.975561363784667 0.516118536904954 2.75951705432628
ENSOANG00000000253 1.52350173792888 2.42776961206559 1.91077385296839 1.66983058068288 1.73933862722693 0.173879895320071 0.421911810803441 1.57418238436546 2.42776961206559
ENSOANG00000000254 8.13634949729817 7.37103898230511 7.80297848060097 7.98146549913592 7.84687000720905 7.71842499716792 0.0482026864928315 7.80952124395286 8.13634949729817
ENSOANG00000000255 4.88578449945428 3.37144354524379 3.10737419846981 5.39584299500537 4.94538087579573 3.37013833538885 0.270545066912834 4.17932740822631 5.39584299500537
ENSOANG00000000256 5.32272250438414 3.94387870113771 4.72986257658654 5.37846951341282 5.37979845983744 3.46228722979319 0.151000889873318 4.70283649752531 5.37979845983744
ENSOANG00000000257 6.22280147243019 5.52898005608359 5.881211518497 6.30525751899189 6.45667204588083 4.74338945502517 0.111565840197013 5.85638534448478 6.45667204588083
ENSOANG00000000258 4.72874794356923 7.61911750896007 5.87842549625715 6.51286298183992 6.02732600347236 2.92223886569542 0.315679243424813 5.61478646663236 7.61911750896007
ENSOANG00000000259 0 5.45095294577497 0 0 0.359346389434844 0 0.986815281914573 0.96838322253497 5.45095294577497
ENSOANG00000000260 3.9653917744975 4.44102086551381 5.38134343687064 5.46315388545069 5.55622647752875 3.87226622755755 0.167666174753383 4.77990044456982 5.55622647752875
ENSOANG00000000261 4.26987382008597 3.39262285701495 3.55671929676189 4.16307752373461 4.95384143575112 3.12486783186528 0.25281575643906 3.91016712753564 4.95384143575112
ENSOANG00000000262 5.00555893839157 4.50745732300435 4.57645911560889 5.61528696981766 5.13963096439296 3.94964777829539 0.174440977129765 4.7990068482518 5.61528696981766
ENSOANG00000000263 5.2129980528224 5.16811794033014 4.7365529896034 5.08726792874838 4.83101847112654 3.35317082107546 0.110833040179787 4.73152103395105 5.2129980528224
ENSOANG00000000264 1.35077250769763 0.110672528422838 0.80117855264454 4.04254771739784 1.06808777240566 0 0.835217214785797 1.22887651309475 4.04254771739784
ENSOANG00000000265 5.42194001318903 4.51543442201749 4.74149287353245 5.53740205543321 5.53713907633878 3.69226526748641 0.136480558455901 4.90761228466623 5.53740205543321
ENSOANG00000000266 3.44933676724965 0 0.102251924757222 0 5.87222207793145 0 0.879037657470272 1.57063512832305 5.87222207793145
ENSOANG00000000267 0 0 0.032303487648696 0 0 0 1 0.00538391460811599 0.032303487648696
ENSOANG00000000268 3.47247022773404 3.49831612640958 5.4153624116978 5.18922588938454 4.02270967752358 4.06600506212967 0.252174630475632 4.27734823247987 5.4153624116978
ENSOANG00000000269 2.55503648638473 1.8249804562234 3.33574137062247 4.34958805510743 3.41285301972391 2.01722632280339 0.395536428314326 2.91590428514422 4.34958805510743
ENSOANG00000000270 9.23484350215596 0 0 0 9.17589701028182 0 0.80127661052102 3.06845675207296 9.23484350215596
ENSOANG00000000271 0.17436549325652 0 0 0 0 0 1 0.0290609155427533 0.17436549325652
ENSOANG00000000274 5.83619497718172 5.72458398402821 5.25372857677633 3.71755676740814 5.91566192143904 3.84270496467513 0.175924196014901 5.04840519858476 5.91566192143904
ENSOANG00000000275 0.265689482520825 0 0.622756455827083 0 0.488580349692562 0 0.757764106608372 0.229504381340078 0.622756455827083
ENSOANG00000000276 6.99107744956501 3.80857591384226 0.0960970826416725 2.487279459995 5.9373185652584 0 0.647285526138622 3.22005807855039 6.99107744956501
ENSOANG00000000277 0 3.76137761864607 6.91022447608213 0 0 6.10721349566962 0.714377119050961 2.7964692650663 6.91022447608213
ENSOANG00000000278 5.41114893431359 4.34920521641655 4.3055224236774 4.24556746115451 5.18034255485092 3.95497025953925 0.185547905513937 4.57445947499204 5.41114893431359
ENSOANG00000000279 1.74522530864265 2.4548574990056 2.25862646845807 7.98179398796125 2.5379217968359 1.95053945336949 0.725696490217035 3.15482741904549 7.98179398796125
ENSOANG00000000280 5.50416146978372 5.38056894519026 6.58858497626935 6.88878851057118 5.99665398574956 7.76055850467848 0.217614096478695 6.35321939870709 7.76055850467848
ENSOANG00000000281 2.6685931560059 1.79713169113602 2.52484967381754 1.58722816356626 3.38436124867043 0.738517049199288 0.4494488590788 2.11678016373257 3.38436124867043
ENSOANG00000000282 1.86151244504959 1.99839301896077 3.88897410447046 1.36583916014924 0.846193840949621 2.77023334239868 0.545269699927102 2.12185765199639 3.88897410447046
ENSOANG00000000283 0.39212634670229 3.23920732969578 3.5013292576328 1.35792876295791 0 2.81856224687497 0.554007971731872 1.88485899064396 3.5013292576328
ENSOANG00000000284 1.5834613384599 0 3.45758651462419 0 0 3.76076751803302 0.73191388040276 1.46696922851952 3.76076751803302
ENSOANG00000000285 2.14667929669983 2.05723539935266 3.01681317052542 2.64158991100334 2.89297830127687 2.00653558399131 0.2213625552239 2.46030527714157 3.01681317052542
ENSOANG00000000286 0.0801180504102526 0.395144139329345 0.698625192387193 0.16239954242561 0 0.539624604279524 0.66297054578809 0.312651921471988 0.698625192387193
ENSOANG00000000287 0 0 0 6.99765002098746 0 0 1 1.16627500349791 6.99765002098746
ENSOANG00000000288 0 0 0 4.40322362050406 0 0 1 0.733870603417343 4.40322362050406
ENSOANG00000000289 0.282623103673189 0 0 2.71853456358565 0.76034934903949 0 0.92326950948624 0.626917836049721 2.71853456358565
ENSOANG00000000290 0 0 0 8.07451451967161 0 0 1 1.34575241994527 8.07451451967161
ENSOANG00000000291 0 0 0 5.48137754071455 0 0 1 0.913562923452425 5.48137754071455
ENSOANG00000000294 3.88288988217204 4.38582648945436 4.59275705072072 6.33898946959676 4.63973006722679 3.44345302593054 0.339179955544656 4.5472743308502 6.33898946959676
ENSOANG00000000295 3.42522811980082 4.41762597939013 0.551140936559684 4.48694345857306 4.32615835828351 0 0.43301476778228 2.86784947543453 4.48694345857306
ENSOANG00000000296 3.18124090784736 1.9097183605035 2.7676947289042 2.83793651254976 3.09072202120522 1.78349640037646 0.221085835217506 2.59513482189775 3.18124090784736
ENSOANG00000000297 4.53225119834351 0.259770952289218 1.14786783941493 1.85636429265364 3.92239377344663 0 0.682877380652204 1.95310800935799 4.53225119834351
ENSOANG00000000298 0 0.214596400432192 3.43158991378123 3.33182334240743 0 0 0.79330748533808 1.16300160943681 3.43158991378123
ENSOANG00000000301 0.414327146129316 0 0 4.94216194279866 1.01663220324776 0.512372595098569 0.921357010677996 1.14758231454572 4.94216194279866
ENSOANG00000000302 0.260273984053289 0 3.29465504394898 3.34928978328292 0.0745516246920827 0 0.783268639768949 1.16312840599621 3.34928978328292
ENSOANG00000000303 3.90218542556678 2.50924835576794 4.31764520698031 3.64746971481565 3.99567724471763 2.48593846970836 0.233817582610289 3.47636073625944 4.31764520698031
ENSOANG00000000305 4.12132660504257 1.65463906448506 2.90737662061907 3.43925154939294 4.43429886781748 2.59362826678491 0.336254837799521 3.19175349569034 4.43429886781748
ENSOANG00000000308 3.37713953802528 1.39649550255922 3.36766816410605 3.00586473621691 3.02446163768366 3.38159488675294 0.161837532100189 2.92553741089068 3.38159488675294
ENSOANG00000000309 0 0 5.03338091978212 0.242548515305641 0.41362904664329 0.311235619272253 0.961560104564347 1.00013235016722 5.03338091978212
ENSOANG00000000310 0 0 0.695019666537424 0.449430923001842 0.891738804192203 1.34851990904353 0.698011222514959 0.564118217129166 1.34851990904353
ENSOANG00000000311 0 0.885976585128729 0 0.93028790121941 0 0 0.809526366199668 0.30271074772469 0.93028790121941
ENSOANG00000000313 2.20345465729865 0 0 0 4.18828334049389 0 0.894780057691187 1.06528966629876 4.18828334049389
ENSOANG00000000314 0.173067141641701 0 0 0 1.45914678024413 0 0.976278309490873 0.272035653647638 1.45914678024413
ENSOANG00000000315 6.84158049505398 6.26363305094797 6.35142403248462 5.92955002306284 6.10381294941901 4.61178134123482 0.144636201582296 6.01696364870054 6.84158049505398
ENSOANG00000000316 0.300648582528834 0 0 0 0 2.69905995113586 0.977721978172266 0.499951422277448 2.69905995113586
ENSOANG00000000318 8.22033349581416 0 5.08263553730746 5.24002208481654 8.2834505048789 0.359972832813964 0.54359686365921 4.53106907593851 8.2834505048789
ENSOANG00000000319 1.00068811386123 0 1.74213523056886 7.11420453353451 1.09530371814989 0 0.892099614384488 1.82538859935241 7.11420453353451
ENSOANG00000000320 5.49086256439107 5.70275404990167 5.66200792247384 5.70053059354295 5.924151956258 4.95359296890415 0.0712679788656107 5.57231667591195 5.924151956258
ENSOANG00000000321 8.3737359975895 9.64399850436111 8.85013200632692 9.43473949448802 8.55226648758729 8.39904250833493 0.0956050755377902 8.87565249978129 9.64399850436111
ENSOANG00000000322 6.23945252397069 3.98867367337902 2.69791098592907 3.68120358981741 6.25179050407442 2.41986423363294 0.391307018546806 4.21314925180059 6.25179050407442
ENSOANG00000000323 2.05676748387334 1.13177091338421 2.58355272535813 9.54764500249406 3.154716672946 0.218102245211038 0.808436320403956 3.11542584054446 9.54764500249406
ENSOANG00000000324 0.357281331674501 0.586128537769482 1.87980970862276 5.04463955780491 0 0 0.888070513434453 1.31130985597861 5.04463955780491
ENSOANG00000000325 1.47159993205046 0 0.816569111999801 3.03658101050169 1.01579852996877 0 0.782388972163586 1.05675809742012 3.03658101050169
ENSOANG00000000326 1.41255902426498 0.031012488119297 0.395427714114413 2.15619114390347 0 0.498519719776922 0.783180730253453 0.748951681696513 2.15619114390347
ENSOANG00000000328 3.66762004735133 1.93813610014488 3.69940690515044 4.17407689192152 4.81560457265347 0 0.440184934572363 3.04914075287027 4.81560457265347
ENSOANG00000000329 5.94382305529157 5.15420436414019 6.76515345908636 6.23550096883752 5.68718057804484 6.0744800138704 0.139851323221458 5.97672373987848 6.76515345908636
ENSOANG00000000330 5.7313785350481 5.47760848697387 5.69462901330103 5.05285218489601 6.54985999165019 3.74751732210565 0.21512870274808 5.37564092232914 6.54985999165019
ENSOANG00000000331 0.674113376355939 0.902945348940291 0 1.28053236148713 1.57436194858296 0 0.636984228518048 0.73865883922772 1.57436194858296
ENSOANG00000000332 5.79794105999309 5.53563856004217 5.06812999650994 6.48074196722 5.99450951879482 4.09781800873685 0.182376423005718 5.49579651854948 6.48074196722
ENSOANG00000000333 0.782965205248422 0 0 0 4.40088083341134 0 0.964417795669259 0.863974339776627 4.40088083341134
ENSOANG00000000334 5.97491447491307 5.32300899859532 5.88283102749895 6.5774415260809 6.32699796705068 5.16335753593738 0.128198710993976 5.87475858834605 6.5774415260809
ENSOANG00000000336 0.574238044500355 0 0 0 0.402956959893312 0 0.859655080762221 0.162865834065611 0.574238044500355
ENSOANG00000000337 2.96348209541139 2.41408179854168 1.87024223908944 1.71157283899689 2.89485973420229 1.23706754144419 0.316491625310897 2.18188437461431 2.96348209541139
ENSOANG00000000338 1.32697306860402 0 3.6629565220177 2.39839001230619 1.27624515593294 1.76675247796598 0.630442748958382 1.73855287280447 3.6629565220177
ENSOANG00000000339 4.40218237790963 4.05470868613021 4.65573218174349 5.94516143631438 4.97669614140827 3.70572641556583 0.266797174938652 4.62336787317864 5.94516143631438
ENSOANG00000000340 0 0.011542493553832 1.85431106035203 0 0.0314131523209155 1.07804122557333 0.879092899199419 0.495884655300017 1.85431106035203
ENSOANG00000000341 0.161932887596316 2.38037996796701 4.54455597396911 8.65565091665758e-05 0 0 0.888112307268953 1.18115923100693 4.54455597396911
ENSOANG00000000342 0.228959965877371 3.35176114269928 2.67713330658574 3.19814200587238 1.18680531378031 0 0.564942710312341 1.77380028913585 3.35176114269928
ENSOANG00000000343 6.99160351390496 5.39418163356065 4.03125932859295 3.121639102235 6.25935501460367 2.32579718327108 0.395496835018307 4.68730596269472 6.99160351390496
ENSOANG00000000344 3.38668527002719 3.85772866528832 3.47610742977889 2.73256502290981 4.2324251146753 2.66799470787518 0.238210687296891 3.39225103509245 4.2324251146753
ENSOANG00000000345 2.967090144738 1.98482954478881 1.98402286168229 4.07482700975992 3.5519671243959 1.35721507584512 0.418619503449889 2.65332529353501 4.07482700975992
ENSOANG00000000346 2.03108213898469 2.66205020004108 2.23069946586508 2.91385361009753 1.17250569993959 0.813307715064223 0.38846308620175 1.97058313833203 2.91385361009753
ENSOANG00000000349 6.46353901555545 6.05889892592499 5.65282153610073 5.80634299594716 7.08149250800681 5.56249843381787 0.165596775709593 6.1042655692255 7.08149250800681
ENSOANG00000000350 0 0 0 4.17618140448678 0 0 1 0.69603023408113 4.17618140448678
ENSOANG00000000353 5.31128164426078 4.24003476357496 3.4998459897867 5.42288297925167 4.9975313624107 3.95750566960783 0.18839482563654 4.57151373481544 5.42288297925167
ENSOANG00000000354 2.56806971687945 2.60502627638772 2.31846010776513 3.47116800039094 2.88071266584276 9.38082099657816 0.704856605358621 3.87070962730736 9.38082099657816
ENSOANG00000000358 0 0 0 2.03228782810559 0 0 1 0.338714638017599 2.03228782810559
ENSOANG00000000359 0 0 0 6.21282550996435 0 0 1 1.03547091832739 6.21282550996435
ENSOANG00000000360 0.138587710629517 0 0 0.172913906761505 0 0 0.839703221996288 0.051916936231837 0.172913906761505
ENSOANG00000000363 5.20964604135354 4.72170818799675 8.05986349208711 5.53877397568237 5.03466860910884 6.06000296598255 0.340812662492251 5.77077721203519 8.05986349208711
ENSOANG00000000364 2.89589489450206 3.10864240228704 3.40261052794804 4.57501084305474 3.29202561412341 3.25764088387664 0.302435999820153 3.42197086096532 4.57501084305474
ENSOANG00000000365 5.11264147486516 3.44291871517797 3.86091272065812 6.76869047225435 5.6148225161155 3.44449123984306 0.365437472589667 4.70741285648569 6.76869047225435
ENSOANG00000000366 4.6163306332948 4.33022075606737 5.24318948396882 3.16110736496328 5.07167297587015 3.42069848788464 0.214217594803113 4.30720328367484 5.24318948396882
ENSOANG00000000367 0 0 0 0.501678784697076 0 0 1 0.083613130782846 0.501678784697076
ENSOANG00000000369 1.28858551017434 3.33760501050662 8.51854800061694 0.135360146174352 3.67543946852768 4.38588352201587 0.698942269117455 3.5569036096693 8.51854800061694
ENSOANG00000000370 5.2884159621983 8.92658398662569 4.85714463545336 3.44082249130546 5.53859947391501 0 0.571505010393085 4.67526109158297 8.92658398662569
ENSOANG00000000371 0 0 0 0 0 6.54052650630219 1 1.09008775105036 6.54052650630219
ENSOANG00000000372 3.36093575281261 2.76049984435476 4.30958952102167 4.09044551509982 4.93534038715573 3.53022652424116 0.268472050904139 3.83117292411429 4.93534038715573
ENSOANG00000000373 3.23126983708609 0.283865198345485 0 0 2.00411972664664 0 0.858384781194541 0.919875793679702 3.23126983708609
ENSOANG00000000374 2.35725422253734 0.0576897773788895 0.325768120245414 1.45214172654751 0.712655212057398 0 0.783794652959724 0.817584843127758 2.35725422253734
ENSOANG00000000375 0.970223798958982 0.437756069696595 0.991034064177853 0 0.738947440485006 0 0.566729865956395 0.522993562219739 0.991034064177853
ENSOANG00000000376 0.223556825316201 1.45932387422694 2.56465988532081 1.58110430829992 0.327149023736454 3.4827825110579 0.646501388050758 1.6064294046597 3.4827825110579
ENSOANG00000000377 0 0 2.74860430879314 3.51414806364649 0 0.537399541644053 0.812984325593416 1.13335865234728 3.51414806364649
ENSOANG00000000378 2.46416034297541 1.08646336088297 0.975933752163451 2.6534971277958 1.61849065460161 0.22075767512754 0.520195012154477 1.5032171522578 2.6534971277958
ENSOANG00000000379 0.0985993020047119 0 0 4.59039861691619 1.00481710030002 0.156082801641762 0.945124626026808 0.97498297014378 4.59039861691619
ENSOANG00000000380 3.48673141285262 2.73648999599507 3.24957836078897 6.8164620226997 4.40179309328559 2.81413992391387 0.510340328127393 3.91753246825597 6.8164620226997
