Ensembl.Gene.ID	27PC.Tau
ENSG00000143569	0.105932732805759
ENSG00000205571	0.17408315214635
ENSG00000214097	0.986797495525698
ENSG00000254470	0.601725530862298
ENSG00000101198	0.951677143547645
ENSG00000104324	0.376200800695283
ENSG00000179913	0.741566210416364
ENSG00000135801	0.152284500023417
ENSG00000010318	0.749500103044249
ENSG00000173762	0.698862722527802
ENSG00000156603	0.262609570228063
ENSG00000183921	0.995533737241746
ENSG00000178401	0.753514082496423
ENSG00000205108	1
ENSG00000174194	0.492327295739532
ENSG00000155897	0.98475586643911
ENSG00000100462	0.146010361552549
ENSG00000171431	0.858263774160324
ENSG00000185753	0.336259334381785
ENSG00000197860	0.693193802433826
ENSG00000108018	0.820836599127735
ENSG00000099985	0.895971195841806
ENSG00000144152	0.601151432459048
ENSG00000178537	0.387866818173017
ENSG00000161653	0.858938635411239
ENSG00000105520	0.423407067009586
ENSG00000169953	1
ENSG00000164885	0.447999381194454
ENSG00000248643	0.0920284948059753
ENSG00000267368	0.519317990895172
ENSG00000108379	0.910845484734173
ENSG00000132256	0.205658349244697
ENSG00000131264	1
ENSG00000198854	1
ENSG00000180644	0.736655451832164
ENSG00000165376	0.853370126300772
ENSG00000108852	0.768234378577766
ENSG00000166582	0.372228236248019
ENSG00000164741	0.438447538976756
ENSG00000186451	1
ENSG00000042832	0.941895654276523
ENSG00000229117	0.122405658049438
ENSG00000196648	0.611912553223611
ENSG00000145241	0.328263014252203
ENSG00000150093	0.175093399171299
ENSG00000171060	1
ENSG00000187191	0.974024309176794
ENSG00000233812	1
ENSG00000141040	0.436637524079491
ENSG00000114982	0.237794457017473
ENSG00000149571	0.967964596286073
ENSG00000172058	0.359240508430296
ENSG00000168439	0.208899532997264
ENSG00000132109	0.271717673457646
ENSG00000149591	0.296279946392627
ENSG00000214215	0.949779638732379
ENSG00000141552	0.139719407708475
ENSG00000150455	0.253548849592096
ENSG00000171478	1
ENSG00000155130	0.251811308636221
ENSG00000144649	0.6652665701655
ENSG00000149273	0.126936416167329
ENSG00000149743	0.228739795851911
ENSG00000110906	0.219885597732426
ENSG00000179403	0.441754043825011
ENSG00000254221	0.994513611012139
ENSG00000167333	0.263671926919599
ENSG00000102145	0.995508339559889
ENSG00000138071	0.19145376786252
ENSG00000128655	0.854714654718945
ENSG00000132357	0.486630859375144
ENSG00000255062	0.866143271223979
ENSG00000158941	0.100583561503658
ENSG00000104689	0.492455079469178
ENSG00000100949	0.285374332087586
ENSG00000126746	0.10191563315573
ENSG00000111711	0.143852583650544
ENSG00000198692	0.585648061059918
ENSG00000163286	0.982715859821226
ENSG00000136628	0.198831584697668
ENSG00000078487	0.692469926845774
ENSG00000118007	0.200202844649297
ENSG00000101251	0.962016278312486
ENSG00000105472	0.692156042261279
ENSG00000164331	0.187927831764419
ENSG00000117122	0.582892425800874
ENSG00000158023	0.831410597266354
ENSG00000189144	0.482562708670959
ENSG00000151338	1
ENSG00000086570	0.934686460839274
ENSG00000188659	0.799408769267369
ENSG00000183675	0.814204934572226
ENSG00000110002	0.291791980111576
ENSG00000139618	0.873959335403893
ENSG00000179165	1
ENSG00000092201	0.164063806780387
ENSG00000054356	0.88788046540276
ENSG00000160870	0.919922444241775
ENSG00000204397	0.332416870650664
ENSG00000130816	0.373906257303494
ENSG00000156395	0.980322604003934
ENSG00000205775	1
ENSG00000105176	0.153133979282936
ENSG00000169903	0.844205114763606
ENSG00000196547	0.284075312411803
ENSG00000242866	0.956065744641253
ENSG00000205639	0.996489618244482
ENSG00000226742	0.300242106835003
ENSG00000079616	0.324391289367199
ENSG00000188501	1
ENSG00000256618	0.973363738811802
ENSG00000143971	0.210558815693498
ENSG00000197857	0.235084298582173
ENSG00000114656	0.984969999470588
ENSG00000089916	0.317347634566785
ENSG00000131943	0.455633620460154
ENSG00000134253	0.511708456142265
ENSG00000035499	0.764703419414837
ENSG00000162337	0.330472871735637
ENSG00000146670	0.735050417425057
ENSG00000184682	0.850391735264793
ENSG00000133124	0.989775889622759
ENSG00000231274	0.977484193764654
ENSG00000170276	0.807317931515547
ENSG00000196184	1
ENSG00000087128	0.96879924263901
ENSG00000158427	0.731218953354183
ENSG00000068831	0.526901786234279
ENSG00000087074	0.379449691734054
ENSG00000150990	0.365765982700838
ENSG00000257390	0.999307700353836
ENSG00000170260	0.262640143390136
ENSG00000182631	1
ENSG00000198099	0.954253278486867
ENSG00000172264	0.53835897682925
ENSG00000146166	0.950982038924714
ENSG00000256394	0.972943322917126
ENSG00000170324	0.937986679402514
ENSG00000171560	0.974705777889573
ENSG00000112977	0.222254672530864
ENSG00000100884	0.918777038287147
ENSG00000146926	0.983709577546401
ENSG00000104918	0.951164359573033
ENSG00000064115	0.271406862842701
ENSG00000124782	0.340152809334045
ENSG00000082684	0.85644841025894
ENSG00000197124	0.727695255113092
ENSG00000226685	1
ENSG00000196663	0.393652455924262
ENSG00000229974	0.982569485096719
ENSG00000115539	0.186134109692471
ENSG00000164199	0.890787537673611
ENSG00000120327	0.721967703296785
ENSG00000172175	0.359380581640373
ENSG00000267281	0.974945018476478
ENSG00000222036	0.984124431432833
ENSG00000145975	0.970666154300433
ENSG00000144285	0.982463646579084
ENSG00000126890	0.942436437986166
ENSG00000167968	0.993788463857767
ENSG00000000005	0.966047008229343
ENSG00000253293	0.79519432987586
ENSG00000166349	0.920775149916883
ENSG00000102069	1
ENSG00000197891	0.999780321264128
ENSG00000109519	0.288616717711469
ENSG00000169252	0.600591357910464
ENSG00000174453	1
ENSG00000105227	0.793538581041473
ENSG00000129925	0.227215928250628
ENSG00000147183	1
ENSG00000260861	0.950656229153678
ENSG00000140598	0.463198564312448
ENSG00000112640	0.16841926936825
ENSG00000159596	0.169015062059437
ENSG00000123165	1
ENSG00000183605	0.216470936090344
ENSG00000204644	0.9469259583466
ENSG00000117984	0.131900689873471
ENSG00000188938	0.142311948624833
ENSG00000205220	0.23530373864861
ENSG00000179532	0.640512536060039
ENSG00000181649	0.863051851183651
ENSG00000015413	0.816549428024053
ENSG00000128335	0.194159343486731
ENSG00000174446	0.144376693530758
ENSG00000174915	0.402472515658553
ENSG00000204677	0.825455564183532
ENSG00000164008	0.255732631381306
ENSG00000147955	0.275475791065218
ENSG00000143473	0.999610004215097
ENSG00000129437	0.999858219974071
ENSG00000154059	0.236947066645784
ENSG00000128710	0.909448479768104
ENSG00000062822	0.511804748205299
ENSG00000100124	0.343054735903986
ENSG00000214717	0.153219300247701
ENSG00000129484	0.196757554791296
ENSG00000189275	1
ENSG00000102409	0.281914258428704
ENSG00000176531	0.644374323332619
ENSG00000178217	1
ENSG00000118160	0.966019001049897
ENSG00000145916	0.301302815555855
ENSG00000205420	0.966925113141337
ENSG00000105220	0.191844363257291
ENSG00000213077	0.991118887060483
ENSG00000198951	0.278892742791302
ENSG00000263563	0.493493548124873
ENSG00000110075	0.13380141894274
ENSG00000104731	0.265467035480612
ENSG00000096063	0.291698204938673
ENSG00000124614	0.155420460820687
ENSG00000183644	0.96375711085709
ENSG00000185448	1
ENSG00000257242	0.950795976191814
ENSG00000112531	0.28006731729127
ENSG00000151287	0.605931862845947
ENSG00000176244	0.970297737911252
ENSG00000204020	0.983487584154105
ENSG00000204161	0.368954208293945
ENSG00000163634	0.0919457399098368
ENSG00000012963	0.253757614830056
ENSG00000221838	0.308464603487049
ENSG00000162728	1
ENSG00000170956	0.926426333179338
ENSG00000068308	0.124710169184505
ENSG00000125656	0.158564130526883
ENSG00000181588	0.491006946133019
ENSG00000166391	0.873105997069193
ENSG00000188729	0.945744429905514
ENSG00000166676	0.885048406850779
ENSG00000171222	0.37863505086047
ENSG00000106004	0.75013191931395
ENSG00000136929	0.95945553117891
ENSG00000197888	0.854791277586839
ENSG00000146373	0.409287838834818
ENSG00000189164	0.36055174131336
ENSG00000227234	1
ENSG00000103534	0.711011166753901
ENSG00000083312	0.131032172533264
ENSG00000139187	0.669761523201404
ENSG00000137161	0.233391069980724
ENSG00000204752	1
ENSG00000143434	0.608607064548411
ENSG00000267127	0.929629036274309
ENSG00000128645	0.844599379293235
ENSG00000005187	0.581805789101714
ENSG00000118894	0.326493267021594
ENSG00000158796	0.170702728383689
ENSG00000123106	0.3345286233377
ENSG00000146842	0.264757458660155
ENSG00000254093	0.263789500390901
ENSG00000173838	0.988839058089751
ENSG00000181634	0.771320876477266
ENSG00000134853	0.453874128238801
ENSG00000137070	0.28308769189242
ENSG00000033327	0.333203121171054
ENSG00000178764	0.35186947878438
ENSG00000092208	0.268903304399387
ENSG00000000419	0.114865368783979
ENSG00000183091	0.826139181816364
ENSG00000176563	0.931825277596085
ENSG00000005020	0.362227175413195
ENSG00000159873	0.362997094188224
ENSG00000170906	0.216091424546278
ENSG00000187954	0.197984842344302
ENSG00000071991	0.79597689684883
ENSG00000164715	0.364546539220575
ENSG00000159658	0.161804681910341
ENSG00000120686	0.0821256191189254
ENSG00000181908	1
ENSG00000118960	0.172163474525465
ENSG00000248751	0.831062665924626
ENSG00000143061	0.565484353074007
ENSG00000198883	0.979219548964639
ENSG00000147689	0.955337648085838
ENSG00000137959	0.456312264256007
ENSG00000101916	0.828241503905113
ENSG00000118503	0.458308133918085
ENSG00000158169	0.545368404815114
ENSG00000100726	0.256360744296582
ENSG00000185247	0.990702108918203
ENSG00000077150	0.317335040885626
ENSG00000146197	0.962170547936628
ENSG00000182541	0.258263061115683
ENSG00000204669	1
ENSG00000108231	0.932970848344152
ENSG00000120647	0.45188039693905
ENSG00000176485	0.443629212982901
ENSG00000132953	0.209050789659026
ENSG00000170291	0.340625299489588
ENSG00000134884	0.129486804172472
ENSG00000182324	0.948779001190994
ENSG00000160305	0.210427851293287
ENSG00000129562	0.0991181951537368
ENSG00000005022	0.206928360710448
ENSG00000174429	0.976469423269647
ENSG00000180233	0.31750977946749
ENSG00000186838	0.995718098748395
ENSG00000165730	0.796863328287933
ENSG00000267157	0.982948835193111
ENSG00000224383	0.809339919351347
ENSG00000084710	0.938164290633874
ENSG00000203837	0.985953790079365
ENSG00000065675	0.734804621622525
ENSG00000127080	0.51096573982372
ENSG00000170935	1
ENSG00000074855	0.543415682988143
ENSG00000213397	0.372656074303201
ENSG00000122692	0.0997183019797176
ENSG00000094631	0.190934526112594
ENSG00000075884	1
ENSG00000182557	0.912868529030833
ENSG00000140988	0.153675102779095
ENSG00000090402	0.93096894515861
ENSG00000188293	0.997611141307367
ENSG00000138101	0.499963565070281
ENSG00000112116	0.979689182817884
ENSG00000240563	0.926859087204083
ENSG00000228835	1
ENSG00000071859	0.097795238763398
ENSG00000116774	0.382963401428544
ENSG00000007933	0.875136527948323
ENSG00000132570	0.30900872992916
ENSG00000170791	0.139431128007225
ENSG00000090863	0.163308683852741
ENSG00000211445	0.849732549305628
ENSG00000206177	0.989806199920167
ENSG00000126752	1
ENSG00000125826	0.176738528234097
ENSG00000176809	0.714773933062913
ENSG00000112837	0.856451262813509
ENSG00000171928	0.164530132827957
ENSG00000188710	0.974258800800182
ENSG00000154269	0.834376101240408
ENSG00000231171	1
ENSG00000126351	0.364523176071395
ENSG00000164638	0.834598984920499
ENSG00000149201	0.960842354619002
ENSG00000122679	0.466529036435944
ENSG00000164265	0.988899066468906
ENSG00000197935	0.915431020808081
ENSG00000092203	0.127214850128731
ENSG00000180532	0.982076200103125
ENSG00000162639	0.666686261146202
ENSG00000237521	1
ENSG00000143575	0.186756213160981
ENSG00000167987	0.158271865254569
ENSG00000196967	0.214354952674617
ENSG00000142173	0.265022917543231
ENSG00000163939	0.175182887874566
ENSG00000196337	0.975856441166952
ENSG00000214167	1
ENSG00000261567	0.724406694160656
ENSG00000196188	0.853480733101896
ENSG00000204580	0.269419731648086
ENSG00000125780	0.971868122740729
ENSG00000134389	1
ENSG00000178685	0.242721255270449
ENSG00000050130	0.111177233118316
ENSG00000198466	0.223683880410137
ENSG00000138834	0.242326623791179
ENSG00000131584	0.334364061188015
ENSG00000140092	0.29711175374579
ENSG00000233701	1
ENSG00000122386	0.36589773089979
ENSG00000146707	0.324493284348214
ENSG00000126432	0.104290800612711
ENSG00000128536	0.67680224213182
ENSG00000152082	0.253594268737617
ENSG00000105722	0.246294589484848
ENSG00000143393	0.112928781743303
ENSG00000125351	0.205389283184942
ENSG00000091181	0.898548688654572
ENSG00000157014	0.188898262053529
ENSG00000105088	0.577126384974637
ENSG00000167644	0.546044711356928
ENSG00000158747	0.370253286505285
ENSG00000159261	0.972402189641121
ENSG00000167757	0.755499786030657
ENSG00000183395	0.980942318274746
ENSG00000253251	0.725586002094849
ENSG00000101327	0.987206350313863
ENSG00000115386	0.80320811951925
ENSG00000135829	0.207303354852838
ENSG00000205744	0.437114133300223
ENSG00000080371	0.179835401778361
ENSG00000103121	0.232639639557743
ENSG00000169085	0.883603613094131
ENSG00000179059	0.955499296200214
ENSG00000141837	0.88507324201597
ENSG00000167637	0.396523680087814
ENSG00000118985	0.336422404483638
ENSG00000168993	0.881546440350824
ENSG00000180921	0.636600614989836
ENSG00000173467	0.765572939906001
ENSG00000188629	0.713071843978579
ENSG00000161681	0.963631163346961
ENSG00000104147	0.85581461806655
ENSG00000115523	0.644065918991737
ENSG00000163114	1
ENSG00000039537	0.86678298370548
ENSG00000099204	0.299472739472293
ENSG00000002587	0.875652294045042
ENSG00000223474	0.956677473409105
ENSG00000132671	1
ENSG00000171703	0.281374941332928
ENSG00000255346	0.973636721644294
ENSG00000007255	0.205928370369251
ENSG00000166401	0.450999180198857
ENSG00000120937	0.997259679728478
ENSG00000185689	0.98960254348862
ENSG00000111537	0.90727949716134
ENSG00000183864	0.209080569995583
ENSG00000205669	0.972594991761705
ENSG00000066697	0.231900468604355
ENSG00000165046	0.864267267866691
ENSG00000163206	0.99824554264511
ENSG00000248710	1
ENSG00000002745	0.995055167885604
ENSG00000163918	0.312440415486301
ENSG00000134955	0.671849071558357
ENSG00000170312	0.521477770065404
ENSG00000182168	0.723519999441696
ENSG00000157884	0.983162283722325
ENSG00000156453	0.328581839505425
ENSG00000105258	0.223186337585
ENSG00000116580	0.164159926193888
ENSG00000090889	0.820939173526323
ENSG00000197702	0.2718224395584
ENSG00000166529	0.29133343118635
ENSG00000171695	1
ENSG00000150756	0.221229648542789
ENSG00000206530	0.449720639560602
ENSG00000112425	0.552714972482392
ENSG00000025770	0.250917412769965
ENSG00000198169	0.249018284757138
ENSG00000099834	0.832963065464431
ENSG00000182223	1
ENSG00000222014	0.901809534847975
ENSG00000160789	0.165966481685087
ENSG00000180044	0.95983904036206
ENSG00000159905	0.774448507684045
ENSG00000143341	0.686894872274149
ENSG00000131042	0.703817178535873
ENSG00000163251	0.618877652048301
ENSG00000203667	0.200873665000963
ENSG00000145907	0.146096078754094
ENSG00000135407	0.430713236924292
ENSG00000244474	0.963978740781723
ENSG00000106565	0.396631751501194
ENSG00000100294	0.363355251669429
ENSG00000204950	0.912108331852815
ENSG00000198355	0.277385639622003
ENSG00000148090	0.297298572440651
ENSG00000163040	0.753376675742423
ENSG00000171711	0.963213566992469
ENSG00000105698	0.126405119735036
ENSG00000153303	0.847930506900823
ENSG00000164850	0.670008008662272
ENSG00000173641	0.70944786740776
ENSG00000101412	0.748934456304301
ENSG00000100739	0.892594165548679
ENSG00000172534	0.266408848579907
ENSG00000213002	0.88280699292809
ENSG00000134020	0.78073032558277
ENSG00000215372	1
ENSG00000160917	0.250427715083194
ENSG00000132688	0.551459065187386
ENSG00000186832	0.945162185170569
ENSG00000236029	0.899118756047021
ENSG00000104081	0.366198452628079
ENSG00000203923	1
ENSG00000142530	0.966466545502139
ENSG00000189433	0.973778527173875
ENSG00000047621	0.219373554054715
ENSG00000214827	0.282632635320149
ENSG00000185945	0.998273569812966
ENSG00000128298	0.833281760700865
ENSG00000166925	0.383958292199893
ENSG00000204389	0.292966226479075
ENSG00000175857	0.737677147731925
ENSG00000184348	0.914236870519547
ENSG00000197775	0.515033557382496
ENSG00000186814	0.224558799399329
ENSG00000035141	0.165392984208756
ENSG00000177700	0.244342125720813
ENSG00000213064	0.358524806222253
ENSG00000135392	0.165535796920817
ENSG00000188283	0.28845265822581
ENSG00000162426	0.878544857296107
ENSG00000092199	0.100972555808963
ENSG00000171931	1
ENSG00000204021	1
ENSG00000003137	0.676902526469714
ENSG00000253459	1
ENSG00000118873	0.151085925663658
ENSG00000253626	0.172593806374473
ENSG00000084090	0.124486027807789
ENSG00000196576	0.163315332457182
ENSG00000146950	0.654259850395691
ENSG00000075292	0.0899454734770821
ENSG00000242110	0.468550917342899
ENSG00000222018	0.782132633971105
ENSG00000143590	0.842787841320736
ENSG00000197136	0.229781030506429
ENSG00000186468	0.129868277971324
ENSG00000123689	0.575308020029667
ENSG00000163516	0.216367196154836
ENSG00000139780	0.980436307365856
ENSG00000143851	0.648716568267943
ENSG00000145777	0.812714564597509
ENSG00000260342	0.997707636605546
ENSG00000181191	0.377526962112099
ENSG00000083457	0.225520454280176
ENSG00000087365	0.107451053529525
ENSG00000145703	0.386041864110651
ENSG00000185737	0.970414179508782
ENSG00000261115	0.89016646968212
ENSG00000243477	0.435390251254483
ENSG00000264187	0.965576666199332
ENSG00000233932	0.980734055547504
ENSG00000121413	0.268406043673464
ENSG00000158813	0.728695139569036
ENSG00000205086	0.994336816023178
ENSG00000167617	0.538006103729032
ENSG00000167157	0.815256643025046
ENSG00000165898	0.19354478977255
ENSG00000155816	0.889438569954877
ENSG00000180198	0.354381534968347
ENSG00000188039	0.956895850728244
ENSG00000150593	0.223897870640827
ENSG00000117335	0.195409831379131
ENSG00000101448	0.998776169987172
ENSG00000134376	0.970486240725466
ENSG00000176401	0.680837807930705
ENSG00000197635	0.566128927487516
ENSG00000134323	0.886684979929332
ENSG00000049089	0.532790077647612
ENSG00000151025	0.983152815913894
ENSG00000101203	0.954625814251006
ENSG00000205076	0.967367207061262
ENSG00000102316	0.210346981973014
ENSG00000153207	0.382569108235979
ENSG00000235109	0.435821743389753
ENSG00000188981	0.979560536474228
ENSG00000107341	0.168612798137573
ENSG00000101282	0.981403497751935
ENSG00000050327	0.549268351835798
ENSG00000147124	0.331341655838113
ENSG00000095383	0.53822143416536
ENSG00000102445	0.677450053660021
ENSG00000237136	0.994475777148003
ENSG00000164867	0.655443245098983
ENSG00000171827	0.52787239270651
ENSG00000197050	0.425972149173204
ENSG00000162194	0.161233722469607
ENSG00000158987	0.58449726518623
ENSG00000102981	0.738013272203646
ENSG00000131966	0.132084044021321
ENSG00000249931	0.967411638965251
ENSG00000183748	0.586809304785218
ENSG00000078081	0.794162249374105
ENSG00000135926	0.151633159127606
ENSG00000204296	1
ENSG00000123561	1
ENSG00000156140	0.880939425431776
ENSG00000163071	0.730578398807797
ENSG00000175215	0.122599348653547
ENSG00000197385	0.845439053591257
ENSG00000170448	0.45191817876345
ENSG00000234444	0.604732848389451
ENSG00000197037	0.25248094132143
ENSG00000135002	0.228351997971663
ENSG00000151779	0.261293616449069
ENSG00000237441	0.226483106270338
ENSG00000161677	0.315197377794679
ENSG00000157741	0.587585364777925
ENSG00000166452	0.183730559876754
ENSG00000105321	0.236731105487185
ENSG00000168096	0.284945438145436
ENSG00000198400	0.969631404944205
ENSG00000133067	0.770364870743718
ENSG00000227184	0.884669804904021
ENSG00000204174	0.889912925376972
ENSG00000152611	0.93614777326912
ENSG00000188171	0.437698681152654
ENSG00000267561	0.97758765705677
ENSG00000155229	0.20832024354539
ENSG00000152128	0.651195262331872
ENSG00000166926	0.995811867022861
ENSG00000185332	0.892377834037305
ENSG00000072041	0.936053359887403
ENSG00000133454	0.962620348267735
ENSG00000136099	0.999364293755578
ENSG00000198453	0.408866203586141
ENSG00000170835	0.926297176964947
ENSG00000145743	0.324532904858829
ENSG00000158517	0.629716708812223
ENSG00000089902	0.348073238721271
ENSG00000140379	0.770349942533752
ENSG00000256671	0.911022748644578
ENSG00000177981	0.190869148824734
ENSG00000171467	0.480316365101399
ENSG00000109205	0.961396187377674
ENSG00000143367	0.580342973547851
ENSG00000174939	0.851981575653104
ENSG00000164304	1
ENSG00000171241	0.790892556705169
ENSG00000164089	0.89611078543094
ENSG00000155749	0.919009981059948
ENSG00000143614	0.33052145145396
ENSG00000243130	1
ENSG00000182601	0.989924147809644
ENSG00000173163	0.22448592432779
ENSG00000185291	0.531997733944438
ENSG00000163075	0.786515663364628
ENSG00000157483	0.305820610262557
ENSG00000132361	0.208719652232473
ENSG00000183562	0.972994229030404
ENSG00000026297	0.296102514934942
ENSG00000234602	0.963848598716834
ENSG00000166800	1
ENSG00000107021	0.263383501908148
ENSG00000118363	0.125552662571002
ENSG00000126705	0.374864194844431
ENSG00000007866	0.367029790713437
ENSG00000176788	0.500935207249756
ENSG00000180638	0.986590033994891
ENSG00000130368	1
ENSG00000106799	0.317457100628078
ENSG00000116791	0.397126854560582
ENSG00000206105	1
ENSG00000214782	0.988610147077655
ENSG00000236279	0.97833998377597
ENSG00000169908	0.280092235667747
ENSG00000010438	0.820942403183398
ENSG00000197599	0.88378004604258
ENSG00000154319	0.848134425595198
ENSG00000102271	0.881943271585774
ENSG00000136696	0.985808406922261
ENSG00000129226	0.32044143130654
ENSG00000113722	0.923374554440325
ENSG00000242259	0.175370547658634
ENSG00000104969	0.137726695382097
ENSG00000148602	1
ENSG00000110108	0.163823287121063
ENSG00000187013	1
ENSG00000176024	0.685854597288823
ENSG00000158769	0.237553906183883
ENSG00000070047	0.211758735714681
ENSG00000103707	0.213587237542491
ENSG00000107281	0.396532886455799
ENSG00000007216	0.877694517867182
ENSG00000183434	1
ENSG00000111843	0.115018334613585
ENSG00000267467	1
ENSG00000103502	0.170750283665827
ENSG00000137207	0.0994924307256655
ENSG00000117419	0.256906814086956
ENSG00000123191	0.683108701348221
ENSG00000140505	0.999791857647241
ENSG00000180035	0.503098179231548
ENSG00000198203	0.83484996085956
ENSG00000212123	0.932605184436352
ENSG00000072134	0.308765087489083
ENSG00000176383	0.905902560405197
ENSG00000176225	0.446970459920586
ENSG00000157445	0.676837637010099
ENSG00000185730	0.630260758652533
ENSG00000145050	0.192739283427292
ENSG00000101470	0.79019427858408
ENSG00000181458	0.602755433223155
ENSG00000106327	0.953043372026847
ENSG00000167768	0.963224130522034
ENSG00000188803	0.835371710482885
ENSG00000104814	0.629808271371763
ENSG00000010361	0.400205087850627
ENSG00000135517	0.998234651878168
ENSG00000100003	0.681848768619461
ENSG00000181847	0.844051383748987
ENSG00000115507	0.980901593812344
ENSG00000167562	0.351557324825511
ENSG00000185787	0.108003406774901
ENSG00000203546	0.879005821102527
ENSG00000128276	1
ENSG00000102524	0.612902561265389
ENSG00000175826	0.0799856659306046
ENSG00000176102	0.169378673463785
ENSG00000166961	0.991445424397391
ENSG00000185669	0.844157945768034
ENSG00000182700	0.414211911888075
ENSG00000158859	0.658698231540188
ENSG00000188725	0.171404010958865
ENSG00000103150	0.490141477311111
ENSG00000137673	0.78872228398526
ENSG00000164100	0.971113883887483
ENSG00000204852	0.291783014096977
ENSG00000174579	0.277752302921471
ENSG00000248333	0.193757141769677
ENSG00000150750	0.865479978054333
ENSG00000130508	0.46559792584364
ENSG00000196767	0.995182871380744
ENSG00000187840	0.427893921830456
ENSG00000159455	1
ENSG00000007314	0.966388118998812
ENSG00000114554	0.386283965962999
ENSG00000142515	0.952187352312211
ENSG00000160202	0.976942878059856
ENSG00000134184	0.465547886823683
ENSG00000072694	0.673974065347988
ENSG00000178996	0.353197653370392
ENSG00000165496	0.994454471900335
ENSG00000165389	0.333568197048268
ENSG00000204131	0.702698367402306
ENSG00000100106	0.183411779879991
ENSG00000134779	0.31011793199258
ENSG00000103254	0.405204154278563
ENSG00000150433	0.246644285837776
ENSG00000225697	0.319286180834877
ENSG00000109686	0.297951705442037
ENSG00000264278	0.937566008151459
ENSG00000183067	0.940592944730693
ENSG00000148346	0.628394074701769
ENSG00000180772	0.963337261650582
ENSG00000256646	0.204418710043663
ENSG00000182004	0.241282422044687
ENSG00000178104	0.509267183284842
ENSG00000116690	0.947382336014965
ENSG00000100348	0.165941541266456
ENSG00000165568	0.843363686411002
ENSG00000172404	0.999814897072685
ENSG00000086061	0.140376508490265
ENSG00000068976	0.705492053606499
ENSG00000137100	0.107004019639861
ENSG00000166004	0.27070393712743
ENSG00000178921	0.241517635343265
ENSG00000174721	0.95738717031052
ENSG00000170647	0.460396876138684
ENSG00000154359	0.355570581450162
ENSG00000135535	0.138622493937925
ENSG00000173610	0.96713447170864
ENSG00000183048	0.442756017623026
ENSG00000148735	0.806694869047118
ENSG00000161133	0.39763097963785
ENSG00000254685	0.256190308861648
ENSG00000161921	0.308885661277684
ENSG00000186625	0.392622995293326
ENSG00000138468	0.273970237972938
ENSG00000231389	0.253958993696131
ENSG00000164080	0.314024349022926
ENSG00000206559	0.847503022176966
ENSG00000136783	0.192093371520785
ENSG00000145949	0.973223889719897
ENSG00000113303	0.870938522299634
ENSG00000103507	0.192426190412691
ENSG00000100614	0.237623934969746
ENSG00000165525	0.179940389421347
ENSG00000198366	0.981532874505548
ENSG00000142046	0.448081242305595
ENSG00000215277	0.965568811191472
ENSG00000171204	0.120869100628805
ENSG00000103356	0.232282506878332
ENSG00000025434	0.302866867198846
ENSG00000162892	0.885678389313431
ENSG00000141503	0.272287138562071
ENSG00000125730	0.519167784356491
ENSG00000169962	0.985571776689481
ENSG00000081377	0.327009142077416
ENSG00000135069	0.556551942980184
ENSG00000174950	0.895739459454556
ENSG00000136872	0.814935384843092
ENSG00000187627	0.82938542831101
ENSG00000139233	0.179822215378696
ENSG00000242498	0.237595124078414
ENSG00000157601	0.303832192009919
ENSG00000146857	1
ENSG00000015479	0.115933858771268
ENSG00000133056	0.327115383779528
ENSG00000011007	0.147203872185875
ENSG00000203684	0.991938019584752
ENSG00000136867	0.541732688382735
ENSG00000179142	1
ENSG00000007129	0.658353630588469
ENSG00000154768	1
ENSG00000100351	0.72149465910381
ENSG00000133433	0.728219697641322
ENSG00000041982	0.509165006956389
ENSG00000186105	0.609777981972158
ENSG00000239474	0.920173273577014
ENSG00000169372	0.34233002884966
ENSG00000222020	0.920669515133247
ENSG00000188921	0.510387898297014
ENSG00000188626	0.913606586181376
ENSG00000185340	0.416033390059383
ENSG00000152661	0.378724680977762
ENSG00000116815	0.259855399257054
ENSG00000056998	0.868034229737807
ENSG00000176340	0.182669055783842
ENSG00000182611	0.995894524247735
ENSG00000128250	0.983744833919651
ENSG00000169914	0.460992227864374
ENSG00000178343	0.817115383231262
ENSG00000100823	0.121040517357007
ENSG00000197927	0.760358736440615
ENSG00000198934	0.844169960661484
ENSG00000187664	0.949166235451942
ENSG00000031691	0.316749611785634
ENSG00000143947	0.173756330711876
ENSG00000145365	0.349691725498994
ENSG00000116688	0.37116017983909
ENSG00000107897	0.227716883310057
ENSG00000122863	0.530850328445075
ENSG00000173237	0.92807466797458
ENSG00000123405	0.91957062755581
ENSG00000160994	1
ENSG00000188086	0.940223271372725
ENSG00000144908	0.697006540326358
ENSG00000078898	0.979546376465409
ENSG00000107593	0.982959947108568
ENSG00000243364	0.517360027143594
ENSG00000070388	0.996059528280998
ENSG00000185808	0.215530260485034
ENSG00000090372	0.304292174040899
ENSG00000076513	0.226258699381783
ENSG00000184148	0.991521866906366
ENSG00000140961	0.708157100287163
ENSG00000023839	0.873863046030478
ENSG00000184281	0.293269839382467
ENSG00000100201	0.100226834045688
ENSG00000100228	0.753874499688606
ENSG00000087995	0.163088528641915
ENSG00000206418	0.277580872543323
ENSG00000156413	0.768389761018113
ENSG00000159899	0.419350005921942
ENSG00000196177	0.493949461508178
ENSG00000166546	0.937545787859206
ENSG00000153485	0.233817880114988
ENSG00000198488	0.912569634207708
ENSG00000196431	1
ENSG00000131097	0.752812548481687
ENSG00000159885	0.532027391621288
ENSG00000087916	0.880211394331012
